107980 4 
163	2507	477	7034
416	417	3695	7035
1354	2312	5342	7036
40	2511	970	6512
113	3371	1148	7037
125	578	2512	7038
85	4233	4231	7042
97	5160	5158	7046
113	549	2515	7047
67	2516	979	7051
971	2517	3057	14414
115	4692	2534	14415
830	3277	1787	13354
84	2519	7065	13701
206	1351	4686	7066
687	4911	7070	11628
1252	4449	7077	20311
676	2984	2980	7081
1836	2531	2530	14413
979	4069	4065	8972
978	2953	6207	9593
721	2970	2971	10368
118	2536	3707	12886
991	2201	2538	11257
972	2448	6212	15588
2542	2544	2543	14392
995	3374	6235	15035
39	5954	9010	9350
97	5160	7043	18429
975	2972	6258	7094
116	2952	3683	8991
694	2576	2573	7090
119	2967	3712	7100
525	2531	2530	12191
11	1895	6170	7101
297	11657	5389	12418
119	2559	302	7103
418	3706	990	7104
778	4152	3491	6963
160	2562	1737	7105
2832	4283	4284	17024
64	2866	4533	7757
1267	4967	3027	9317
1041	3787	7110	16340
1005	14453	4982	18169
59	627	2570	7112
1535	7115	3637	16519
99	7113	3908	16519
1200	10123	6137	20116
123	4181	1008	7117
1811	2923	2924	14462
1591	3697	2574	9005
138	3918	2577	8169
1207	2579	2580	14480
67	2581	1009	7048
793	2225	15316	18956
2583	4782	4781	17845
590	810	4401	7132
433	11484	5794	19476
1632	5810	14924	14932
316	1388	4764	7137
126	2588	2610	14492
2254	2255	6026	13298
499	2489	3884	7143
50	631	2594	7147
100	2443	173	7153
243	5016	1997	11856
1780	2041	6489	13823
130	4328	2703	7298
1625	7157	5793	9088
47	2179	1103	7161
1098	5135	7165	19678
597	4653	4654	17587
26	4830	7167	12973
1022	4113	8058	9053
127	4779	6371	14911
637	4118	4112	10051
1012	2589	7139	14492
65	4923	6477	7627
436	2612	3879	14669
144	3185	3192	8057
429	4120	1023	7183
82	5033	7564	18241
51	1035	3193	7185
439	2629	2614	13628
3176	10243	4098	18023
128	1023	2616	6365
128	4120	1023	7200
54	4031	6076	6472
1015	2019	2620	6457
1177	4752	3868	11881
167	2625	313	7204
291	3580	11726	18756
436	2706	437	7206
2614	2629	14556	16273
1326	6637	5284	12288
106	3787	2630	11426
107	4632	939	7218
454	5865	2668	7219
49	6100	6101	14559
453	454	3782	7221
584	4034	3102	16682
3245	4806	4805	17891
646	5827	1643	7226
1326	2240	13960	17127
320	2646	581	7228
667	1050	11434	17910
105	2655	7231	7479
208	1338	3362	7232
1210	5098	5095	11949
274	12072	3680	19438
462	3058	6355	6686
1059	12972	1998	12977
618	6984	2657	10003
669	4533	1261	7237
1220	2659	5113	11978
2660	2661	9033	17409
1067	7130	4781	14504
1318	3812	3811	16374
357	814	5484	12583
231	14566	14567	19551
648	2646	2641	10088
231	1649	4821	11456
583	4040	4035	9144
136	1069	2667	6328
453	5862	2633	7255
142	5856	5858	9204
253	2673	452	7258
644	2147	6650	10087
955	4647	5661	19255
397	1296	4629	7268
1671	3778	3777	15672
612	7635	4595	8433
140	5823	2682	13032
2147	4843	4844	17932
674	2907	2910	7025
2689	14632	2690	16347
161	1302	3121	7289
2692	2693	2694	14641
247	1958	1955	6376
1663	3784	3198	9214
1669	3798	3794	14656
403	3319	5683	7295
1674	5886	6466	13110
130	756	4328	7298
631	2594	7147	10050
2127	10459	4307	17082
311	1316	4313	7300
1607	2628	2627	6632
1065	3189	2593	15376
126	2705	430	7303
1635	2707	2706	14672
1565	5704	5702	7309
133	2711	435	7306
1028	4774	3461	17836
33	3268	2484	7309
44	2714	826	7310
2715	2716	3305	15641
1637	3804	5820	14687
460	4884	4883	17995
4903	4908	4907	14692
461	6503	826	7246
183	3089	6190	15194
1103	2657	4893	7354
2732	4440	2931	17285
506	949	1775	7327
149	5910	5912	12233
1102	2731	3300	10488
771	3817	2757	16385
291	2602	7164	18388
257	1107	4159	7332
153	2734	296	7334
149	2179	5267	14719
511	2056	5937	7335
137	1088	2739	6353
463	3815	7336	16834
148	2741	248	7343
513	2935	520	7344
94	2401	3432	7347
53	6687	5425	12483
2743	2746	3235	15513
1102	3827	4909	14707
150	5137	6326	18010
470	2931	3835	15847
2657	4893	4894	18005
2753	2931	4440	16379
461	3833	10557	19718
103	845	2754	7363
1701	3822	3910	16525
461	4009	1088	7366
464	3817	1688	7367
124	2758	462	7369
870	7650	6205	12421
467	3815	5126	7336
61	2192	2191	7909
191	2760	302	7372
1637	3745	3746	9099
151	6596	2931	17285
2732	3417	11659	14714
3900	3903	9529	16513
505	3280	3276	14335
109	5673	2107	7384
533	3963	3965	7789
2471	2763	4458	14749
1788	1792	1793	7396
57	1921	1923	7397
354	2320	2493	13347
365	2769	535	6280
2764	3893	6135	20102
475	7855	1051	11444
1713	6945	4970	19156
42	713	4247	7407
385	822	4574	13575
780	4281	4282	17018
1730	2780	2779	14774
186	2174	6691	14988
1502	2778	2408	7791
1734	5972	5970	14780
478	4591	910	7415
2212	2863	2785	14786
3111	20262	6232	20268
1734	4378	4377	9330
817	7655	1903	19092
81	906	2792	6289
81	2298	906	7435
53	2951	6615	12001
160	2794	4959	13269
809	3599	2274	6886
90	4086	5527	7446
1158	2797	4506	11756
194	2798	382	7449
1494	2795	2796	9862
1982	10936	2799	18754
92	5584	2388	7456
60	2806	2805	6878
1648	4038	7458	13552
140	1302	3121	7464
447	3766	1641	7465
450	4847	1070	7466
448	4840	1053	7480
1143	4846	2666	9127
263	4147	653	7481
612	2663	8174	17511
134	2825	448	7484
1641	14831	2824	19604
694	2554	1591	7090
2828	2829	14842	16431
1146	5958	5957	19754
1592	5757	1727	7495
76	6565	2941	6897
478	2779	479	7497
163	2831	477	7499
373	3069	7500	17450
1150	14853	5452	18906
167	2836	313	7503
335	7504	3428	18880
730	1756	5659	7506
2841	3441	4299	17011
1519	4270	2842	11810
90	6342	4088	16739
309	2892	1184	6569
29	8450	5808	19511
389	3629	1511	7511
99	2085	2087	7512
181	2846	304	7514
1007	4621	2849	14878
394	3426	5638	6497
370	1366	4485	7516
83	746	3438	7517
753	2896	2897	8163
395	1159	3649	7519
775	4488	4487	12678
156	3370	2409	7522
156	1270	5221	7524
558	3991	3985	9758
2151	2860	4574	14901
123	1008	4181	16891
205	6831	4669	17615
731	4285	3590	7528
79	2862	385	7530
79	2863	2785	14785
862	4504	3713	17390
64	4533	2866	14906
884	2866	4533	6623
1136	13542	7535	18497
658	1982	6400	6408
64	2995	3590	7538
381	3608	1142	7539
924	925	4417	6965
486	6014	6020	19860
430	7138	3726	18220
54	2026	2029	13673
1753	2137	6636	13857
436	1034	4788	7542
840	6479	4923	17357
75	3543	3542	14914
130	2706	6629	13856
841	2595	3305	7548
490	500	2478	7549
457	3897	2875	16363
58	2849	2847	7554
1176	19881	6031	19884
351	9447	1763	9449
29	6569	7510	9430
37	6777	6043	19902
1183	1892	2897	6624
599	1768	1770	7563
3874	3877	9425	16482
1631	5812	2586	7566
492	3877	1747	11872
82	2887	2880	7575
922	4334	4322	17112
82	5033	5031	11877
266	2012	1976	7581
1536	2430	2429	10482
309	3252	3254	12761
100	2845	5659	11105
692	4148	4615	17533
175	3508	1627	12389
4021	4026	4025	16672
154	3573	5674	8923
736	6101	952	7591
177	2273	3887	11913
457	4471	841	7544
944	2459	2462	14306
109	176	2115	6582
325	3860	2156	9444
3729	3730	11900	19931
1675	2489	5894	7600
1399	1964	6001	19844
501	6053	1765	11901
674	2687	1663	7025
951	4642	1784	7608
1789	3891	3895	9504
592	2914	3269	8925
86	5236	1887	7613
1117	4926	6477	7627
78	9306	3307	13090
503	6121	2202	7616
154	6835	3573	8923
570	2157	2011	7619
6063	6472	6471	6475
178	402	2200	6715
507	3903	1772	10815
508	4044	4046	16688
1406	4393	5430	14100
65	3899	2761	7627
509	6675	2165	20123
389	2839	2845	8437
180	3426	5637	7631
611	14962	2915	16820
3907	6155	6145	20126
932	7551	2847	7554
1382	3427	4599	11930
336	1155	4985	7636
4094	10112	6345	10326
1511	2441	2431	14267
181	4267	335	7638
329	5516	1991	12622
464	9283	3821	19693
182	2920	510	7641
462	2736	7368	18341
706	4242	3405	12003
511	2736	6685	18341
293	3393	3390	12675
1682	2057	6505	11652
1710	5928	3924	16545
182	2930	510	7647
470	3835	471	7649
514	870	1818	7650
470	471	2928	7651
60	6876	5530	19022
1369	2946	2945	8607
466	2740	1916	13169
269	4288	7656	10424
92	2365	184	6869
1016	6697	2179	18354
514	1818	870	7668
185	2173	3921	7673
1698	16388	5916	16396
873	5551	3502	19070
93	3503	6902	19066
2275	6167	6434	20149
850	1479	1480	7689
262	4195	1379	7690
186	3420	2174	7693
2795	3391	2796	15781
2951	3419	3418	15854
703	3446	6525	12475
91	3597	1495	7699
53	5140	5138	12001
411	3683	1570	7700
2215	20232	6216	20238
522	4170	4175	16881
1372	3387	3388	6424
3614	6228	6227	20256
987	4701	4169	17664
2275	6168	6167	20149
3086	3928	7713	16551
1708	5933	15769	15776
521	3931	1815	11970
97	3086	2954	7718
990	991	3709	6832
993	7721	7720	17692
1370	2183	5384	18784
790	2911	1789	7609
119	2971	2967	13766
2528	2529	4742	16199
2045	4688	2972	15023
1452	14748	2763	20102
523	1372	3388	6418
2520	3083	12069	19436
112	2979	412	7731
66	2981	2982	6729
1832	3933	3157	9639
2557	2985	4700	17661
85	5196	2963	11298
65	7614	7626	13925
44	845	2311	7736
789	2968	2969	8264
990	3706	3701	7104
2183	5383	5382	18780
1598	2538	2537	10033
4179	5400	18793	18819
528	5388	1376	11658
65	3899	7375	11670
994	1825	1826	7749
65	5201	5200	18286
193	4244	6270	15910
379	1917	4536	7751
361	715	4252	10350
194	2991	376	7752
1466	2346	6858	12611
32	14147	3033	16065
91	3597	2948	15201
751	1739	4958	6985
64	4285	7106	7538
64	2564	2866	7757
1158	4506	7447	11756
482	483	3852	7760
70	945	2997	7761
154	3005	202	7764
73	3006	920	7766
83	746	3007	7767
75	5054	6750	18271
17	3009	7770	10445
945	2769	6081	9479
400	2904	6081	16157
3161	5488	6130	20090
155	2974	9516	10615
538	3953	3954	9690
533	3965	2461	7789
193	3069	5562	12672
156	2780	7411	14774
168	3369	5222	7983
384	6512	970	11705
1726	4965	3068	13225
2066	7435	2298	14054
79	906	2862	7530
1485	1492	1491	7809
689	17320	4453	19337
686	3806	3804	13002
400	7774	2904	16157
1548	1776	3002	9475
155	3035	4457	13359
109	2115	176	7382
203	3538	6320	10677
560	3036	1936	10658
547	2437	3632	14280
2881	3741	5030	16464
1269	6305	2418	12242
37	3037	3038	6304
391	3006	6023	7827
1423	2917	7504	16992
2426	3968	3967	16590
1290	1358	5263	7834
259	2315	3712	7836
1865	12167	3053	18523
210	272	1873	7838
2499	5242	5240	18541
178	4218	13928	13932
231	7253	1052	18665
1659	3795	3796	13049
117	1599	3057	7896
237	10757	10758	17307
87	3058	1088	7846
1093	3493	4886	17996
141	5268	1302	8072
1276	3836	5214	9313
674	3200	1663	7849
163	4965	3068	7853
42	4247	713	8407
1721	3848	3849	9357
80	2860	4574	14900
357	3064	715	7864
1717	3065	2409	9314
1236	1893	2278	14021
909	4582	4587	17499
168	1270	3846	8844
168	7521	3369	7983
15	1878	1879	8283
883	11184	2385	19099
780	2348	4528	17421
1483	3026	7790	12672
887	5511	3504	7871
2296	12249	2856	17637
1720	13211	3081	15185
3075	3076	5222	15174
168	211	3071	7884
786	8273	5762	12073
97	2954	3086	7046
2981	4201	4202	16924
414	7048	1009	9627
524	2316	525	7885
2516	4207	4206	16926
103	3088	628	7891
34	6420	5931	19715
1813	2722	7317	15194
34	2315	6414	15773
1586	3694	5735	12024
3290	6218	12013	12017
116	1599	5769	7896
189	1599	3706	7904
437	2612	4795	14527
598	2502	2504	6502
174	1747	3451	9426
174	3095	7905	14934
991	3709	2315	11257
43	7118	3913	11964
61	3478	2192	7909
511	3089	7335	20173
48	735	2103	7910
1136	4955	4950	18123
656	6562	3389	13545
1305	2841	4275	12238
807	5402	4977	18824
485	2129	2130	13848
370	1366	7516	10939
2659	5090	5089	18326
1493	3100	3099	15199
217	3546	3549	7918
159	3397	7697	15811
92	2394	184	7454
1645	5829	5832	19524
42	5213	5215	17889
111	3106	402	7929
179	5068	2913	7933
2713	3268	3269	15544
219	2713	3660	7936
114	984	3108	7938
1707	1709	5934	7942
412	6206	4208	6455
287	12356	12355	16632
118	6223	6240	7946
1	6824	3109	10220
676	4212	2533	7947
40	970	2511	6949
416	6225	2508	7948
1427	3494	5469	15000
1000	4712	4718	17711
664	1818	1816	7954
158	3839	4591	16425
503	4457	832	7957
1323	3894	2960	15005
377	3856	1158	16445
104	3115	579	7959
1883	10128	3557	13243
167	3881	4984	7961
1978	4615	4617	9811
2915	7969	3117	17507
707	16952	2918	17190
913	11055	11057	17506
121	3118	627	7964
1418	1741	5460	7965
1803	6157	6160	16975
5432	5461	5433	18931
226	4145	777	7973
611	2915	14962	17508
420	3118	849	11759
611	7970	3617	7973
812	9981	5879	11539
1528	3281	4624	12742
1275	5228	7001	15229
2666	4847	4846	17935
161	3123	228	7982
3127	5269	3128	15253
1648	3754	3756	15271
1050	11443	11434	17910
156	3028	1270	7983
230	474	3149	8009
1323	4398	4399	17214
206	5326	1351	7986
474	6946	5939	13198
56	3773	1143	6798
140	2458	3772	7989
135	7460	2655	14587
106	3787	4862	16336
229	2456	7990	15291
1046	2289	8000	19540
1650	5840	7993	13568
1713	4970	5333	13197
1046	4811	1047	8497
1715	8003	7997	11440
3150	8003	8002	19726
42	6934	3140	9183
232	12454	5841	19542
1715	8008	8005	15286
232	11429	5840	19545
475	4938	1124	8010
1505	3997	8012	13755
901	3986	4579	8020
550	4576	553	8021
40	901	3995	6515
620	1085	4872	7845
1016	1219	6697	18354
2198	2481	3275	15565
1456	8023	3960	13460
205	7985	2222	17214
9	4000	6306	12160
155	3277	1787	8026
1831	2767	6255	8029
1598	2760	2759	12910
114	12114	2519	13937
2959	4236	4237	16942
9	6306	2060	12160
1836	6258	6257	20317
790	2966	1832	7609
1285	15312	6114	20054
1119	4930	1120	6737
238	6130	3687	8986
1451	3161	5486	8986
237	3166	6242	13425
1121	7775	3169	20106
3167	3168	3169	15337
1119	1927	8035	18960
239	3007	5807	12732
130	2707	7304	14672
1163	3171	3172	15348
132	2873	428	8045
1523	3633	5634	10668
806	9055	4997	11840
3037	3046	3047	15126
239	3724	5809	9062
126	1023	2705	7303
747	7189	5427	11383
743	3301	15658	18053
457	4478	1851	8049
843	2875	4481	13671
2583	2599	9081	15375
144	2613	3747	8057
144	241	2613	7182
128	4762	4114	16759
51	1035	2700	8059
144	3192	241	7182
1035	4119	2605	7194
1983	4131	2628	16796
436	4788	1034	8060
432	4755	1612	9045
51	3195	639	8063
174	4336	4339	10509
1635	8353	4998	18192
473	3271	3267	12832
75	5052	6750	14914
641	10503	1954	19213
214	2899	1892	8068
140	5268	2815	8072
140	2815	3766	9235
2907	3200	3199	8943
141	3206	245	8075
928	6048	15427	15431
500	1770	599	8086
455	3792	1079	8087
279	5647	4593	12759
2416	8105	8104	19214
456	2689	2690	11513
911	4609	1526	11083
1400	1963	1953	13596
921	1526	5639	11085
246	1955	4851	13065
393	3637	2447	15583
1059	1998	12972	12974
1614	13148	2584	13153
147	1703	2120	8108
1689	3822	1701	7365
466	5137	1916	8109
148	3230	248	8116
439	1984	1983	13629
3176	4158	6403	17848
131	242	2614	7191
28	5424	5422	8118
469	3236	3241	9284
249	11599	4906	18026
249	5426	3231	18862
3223	3224	5925	19697
107	9901	2260	11516
1662	2686	5866	8120
1401	1924	4652	7166
400	7011	6109	15093
1531	5650	2679	8121
2688	3059	3213	15449
3	3244	6499	9875
55	2812	1077	8122
72	6144	3434	8127
928	2839	1762	9450
357	711	3565	8129
205	1855	4668	8130
337	3489	5443	8132
456	2688	2697	14655
449	2458	5847	8137
2670	3139	3138	15275
162	449	5847	8137
58	2052	4625	7553
15	2005	2011	8139
161	5227	2671	7462
161	2671	3791	7289
966	1878	1856	10187
930	1978	4617	17534
692	2048	4149	16825
703	5378	6617	18768
120	7584	1987	17535
193	5562	3069	8144
2995	5523	4973	19009
1154	8149	7535	18162
482	1137	5210	18499
7	3250	8152	11555
2721	4009	4008	16643
129	2615	7192	10484
747	15530	3176	18024
28	3299	7329	15624
132	2873	4788	14913
53	5139	5140	15880
167	3254	313	8163
436	2873	4788	15128
258	3541	12989	19496
484	2623	4299	8165
746	5808	5654	19241
259	1380	5394	8167
63	2033	2034	13679
418	7052	2760	15018
188	1815	2181	9612
76	2287	6796	6904
138	2577	7120	8169
138	3261	3263	8169
1158	3856	2797	16445
93	5559	5542	8170
1371	1867	2185	13496
566	4185	882	8171
63	6201	2071	8172
664	1816	1818	6701
4144	8432	8431	17512
455	3121	1302	7289
122	8174	2681	13079
161	3792	1302	7289
612	13075	2663	13077
692	5877	5875	13085
123	6994	4731	11319
131	756	2135	8177
742	7595	9071	18263
459	2715	2717	14686
686	4920	5820	18046
2217	2219	2218	13933
2709	4476	4477	10809
815	9100	4313	15630
505	3666	2198	13905
844	2326	2328	7009
750	2012	2005	13660
394	5644	3218	8187
666	4527	2132	8192
393	4624	923	8193
117	3289	187	8200
2449	11583	4876	17981
220	980	4066	8201
850	1480	1479	8208
158	1724	3292	8209
1502	3612	1730	7792
567	1490	5572	8217
76	580	2941	6565
481	2213	4163	7852
580	3033	3032	15111
185	1986	2278	8220
366	8763	1461	12613
11	1910	1909	13529
881	6925	3099	15195
1682	3833	2057	11655
1702	3300	2731	10743
1059	4835	5794	8224
624	4105	4108	15304
1318	2753	3812	7248
2753	4440	4441	16379
144	2613	241	8239
3301	4312	6587	17341
459	3305	3306	14500
28	2620	6822	14535
270	4445	4439	8247
443	1055	4912	11634
311	4468	1316	8253
139	3313	825	8254
1362	6469	2021	13499
669	882	4185	8171
254	11418	5849	19567
379	4536	1917	8255
455	2809	7288	16355
674	2503	1919	6450
750	2002	2016	13666
810	4401	2497	17217
569	11418	11417	19567
1319	4799	4800	17880
470	4915	1111	8263
526	2759	2526	14743
191	3317	302	8264
470	2080	7651	13189
1055	7070	4911	11634
212	4747	4741	8276
628	5931	5764	19443
674	3200	2907	7025
1245	6792	5170	8427
830	6118	1787	8281
791	2223	4401	17215
15	1880	1860	8283
205	4234	6831	16936
973	4721	2517	7103
1292	5249	5261	18584
67	1009	2581	8285
276	5721	3675	8286
277	4109	1254	8287
278	688	4219	8288
65	5200	5201	18488
125	695	2058	8291
178	2200	402	8292
1322	2528	8976	14406
189	7054	2529	17783
1510	3209	5613	12759
1969	10531	2047	12749
1275	8295	5229	14614
30	13732	5648	13741
161	3128	5269	15253
1326	5283	6637	12288
101	3336	388	8303
98	2241	911	8304
363	7389	3569	20103
798	5699	2485	8308
2223	4401	4399	17218
957	3346	7260	19325
1459	3960	8023	15083
1555	3319	3321	8938
456	3213	2688	8314
1667	3337	3338	15689
2497	4400	4401	17220
448	2682	6330	7484
281	9809	9808	16650
55	2147	1077	6647
280	3342	5679	12796
282	7267	5661	19255
957	7260	2674	19325
282	3362	3363	7266
454	3790	2668	14608
2674	5664	5695	19315
280	3346	399	8319
955	7263	2230	19253
767	3350	3360	15681
